3	53401	1
3	42146	1
3	10182	1
3	19265	1
3	23767	1
12	34094	1
12	16243	1
12	5773	1
12	17315	1
17	53401	1
17	1965	1
32	16581	1
38	38180	1
38	28904	1
38	34205	1
50	21188	1
50	8456	1
50	52514	1
50	38947	1
50	20243	1
50	17772	1
50	43711	1
50	17255	1
50	37027	1
50	27812	1
54	36383	1
61	38180	1
61	34205	1
61	28904	1
68	1860	1
86	51254	1
86	10133	1
94	5886	1
100	40203	1
100	273	1
100	34195	1
100	31147	1
100	34205	1
107	39496	1
107	13844	1
107	36254	1
107	22259	1
107	9310	1
107	51016	1
107	19359	1
112	38180	1
112	34205	1
112	15461	1
112	28904	1
112	7376	1
118	3849	1
118	41376	1
118	8538	1
118	17255	1
118	36001	1
118	23005	1
118	18856	1
118	49835	1
118	16859	1
126	29580	1
126	47184	1
126	34205	1
126	31067	1
126	32536	1
126	15884	1
126	10940	1
126	28898	1
139	35318	1
139	10940	1
139	10182	1
141	13514	1
146	18677	1
146	19082	1
146	50382	1
146	47305	1
146	4936	1
146	10872	1
146	14977	1
146	20065	1
146	25426	1
146	30794	1
146	51858	1
146	5673	1
146	29970	1
146	30660	1
146	38728	1
146	27133	1
146	25837	1
146	41308	1
146	29905	1
146	16808	1
146	14366	1
146	13399	1
146	15940	1
146	31591	1
146	4087	1
146	32387	1
146	27902	1
146	38737	1
146	11598	1
146	819	1
146	17311	1
146	32984	1
146	27180	1
146	47471	1
146	13428	1
146	52022	1
146	19928	1
146	11042	1
146	7652	1
146	28403	1
146	38476	1
146	34205	1
146	47994	1
146	17931	1
146	21223	1
146	37186	1
146	41485	1
146	31463	1
146	48078	1
146	53401	1
146	11810	1
189	12866	1
190	6259	1
190	28792	1
190	24365	1
190	16885	1
222	17255	1
222	19265	1
231	10544	1
231	473	1
231	14180	1
231	44327	1
231	13248	1
247	28904	1
247	38180	1
247	34205	1
273	12791	1
275	34205	1
275	38180	1
275	28904	1
275	11013	1
278	31138	1
281	34205	1
281	28904	1
281	38180	1
283	34205	1
283	28904	1
283	38180	1
299	19265	1
309	7673	1
321	4277	1
336	18551	1
345	26708	1
345	52514	1
345	17772	1
345	26009	1
345	8456	1
345	11296	1
345	43711	1
345	38947	1
345	48078	1
345	28543	1
345	27812	1
345	37027	1
345	45736	1
345	19472	1
345	10108	1
345	21188	1
345	12566	1
345	19238	1
345	20243	1
345	1508	1
345	12105	1
347	2711	1
350	7885	1
350	748	1
350	33308	1
350	43899	1
350	33797	1
350	8296	1
350	26605	1
350	19414	1
350	38858	1
350	36138	1
350	29846	1
350	30679	1
350	13935	1
350	23365	1
350	42549	1
350	45101	1
350	31654	1
361	45101	1
361	26605	1
380	42382	1
388	17255	1
406	21188	1
406	17772	1
406	37027	1
406	52514	1
406	8456	1
406	20243	1
406	27812	1
406	38947	1
406	43711	1
411	38071	1
413	52022	1
413	15619	1
413	28735	1
413	37096	1
413	33797	1
413	748	1
417	36531	1
452	2630	1
452	12285	1
452	40416	1
452	19388	1
452	39899	1
452	32673	1
452	34166	1
456	51253	1
456	21825	1
456	2261	1
460	34499	1
460	7505	1
486	47925	1
486	49399	1
486	20887	1
489	17255	1
493	27180	1
493	37186	1
493	11456	1
493	31138	1
500	28904	1
500	38180	1
500	34205	1
505	49686	1
505	35912	1
505	19265	1
505	34205	1
541	28904	1
541	38180	1
541	34205	1
549	17255	1
549	38180	1
549	28904	1
549	34205	1
572	34205	1
576	8456	1
576	20243	1
576	43711	1
576	52514	1
576	38947	1
576	37027	1
576	27812	1
576	21188	1
576	14801	1
585	17255	1
589	51068	1
592	27804	1
596	19265	1
600	31681	1
631	41200	1
634	17255	1
634	29102	1
641	44903	1
641	39050	1
641	35569	1
641	5258	1
641	47232	1
647	25713	1
647	30015	1
652	25517	1
652	31238	1
652	24894	1
666	38180	1
666	34205	1
666	28904	1
671	34205	1
671	28904	1
671	38180	1
671	4779	1
671	52158	1
682	43476	1
682	31645	1
682	8942	1
682	35217	1
682	37420	1
682	25145	1
702	48961	1
702	5408	1
702	40579	1
711	12179	1
713	28904	1
713	34205	1
733	13659	1
733	11013	1
733	17255	1
733	25309	1
736	48386	1
740	26646	1
740	21765	1
748	734	1
748	20708	1
748	13935	1
748	26605	1
748	29846	1
748	33846	1
748	37096	1
748	1701	1
748	31554	1
748	22572	1
748	417	1
748	24433	1
748	19414	1
748	45101	1
752	38397	1
759	47366	1
762	11013	1
762	16667	1
762	13066	1
763	7505	1
763	45128	1
763	865	1
763	8392	1
767	2980	1
767	50038	1
768	47479	1
774	17311	1
774	25616	1
774	4488	1
774	49750	1
774	49867	1
774	6011	1
805	45305	1
819	27133	1
819	25837	1
819	20065	1
819	34205	1
819	4936	1
819	32984	1
819	4087	1
819	16808	1
819	7652	1
819	30660	1
819	31463	1
819	29970	1
819	15940	1
819	17311	1
819	10872	1
819	38728	1
819	25426	1
819	52022	1
835	17255	1
838	39559	1
863	34205	1
863	46352	1
863	38308	1
863	505	1
863	28904	1
863	38180	1
863	34834	1
863	13957	1
863	11830	1
865	9387	1
865	18578	1
865	42087	1
867	1161	1
871	19265	1
871	28904	1
871	1058	1
871	45273	1
871	34205	1
871	38180	1
872	22158	1
872	52586	1
872	24718	1
872	13892	1
872	48556	1
872	34227	1
878	28904	1
878	34205	1
878	38180	1
883	38180	1
883	5894	1
883	53323	1
883	36138	1
883	28904	1
883	42058	1
883	5112	1
883	33634	1
883	12562	1
883	36824	1
883	19359	1
883	34205	1
883	26905	1
883	16197	1
897	31138	1
902	49867	1
902	49750	1
902	48002	1
902	17311	1
902	6011	1
902	47207	1
902	25616	1
921	31138	1
941	49287	1
941	11557	1
950	6259	1
952	28594	1
962	19265	1
962	26393	1
971	28904	1
971	34205	1
989	5035	1
989	2495	1
999	17255	1
1002	6574	1
1005	42419	1
1006	51186	1
1006	28758	1
1006	47011	1
1015	17255	1
1029	45307	1
1029	36895	1
1034	52369	1
1036	7031	1
1036	33797	1
1036	748	1
1036	13935	1
1059	47084	1
1064	18791	1
1071	17255	1
1073	25279	1
1074	53323	1
1074	44247	1
1074	12562	1
1074	7031	1
1074	748	1
1074	33797	1
1074	46569	1
1074	27811	1
1074	39379	1
1074	31173	1
1074	27467	1
1074	4735	1
1074	24203	1
1074	413	1
1074	652	1
1074	38691	1
1074	26605	1
1074	52022	1
1074	11851	1
1074	19414	1
1074	3880	1
1074	14672	1
1074	33016	1
1074	1617	1
1074	76	1
1074	35458	1
1074	31554	1
1074	7298	1
1082	36138	1
1082	33797	1
1082	16197	1
1082	1198	1
1082	3466	1
1082	1074	1
1082	49977	1
1082	5112	1
1082	13400	1
1082	6903	1
1082	31554	1
1082	53323	1
1082	17057	1
1082	37530	1
1082	748	1
1082	53401	1
1082	44247	1
1082	7031	1
1082	52911	1
1082	36569	1
1082	52417	1
1082	34116	1
1082	14379	1
1082	29846	1
1082	36824	1
1082	46569	1
1082	28735	1
1082	21125	1
1082	19414	1
1082	30679	1
1082	3409	1
1082	30154	1
1082	7103	1
1082	26905	1
1083	32673	1
1083	44474	1
1089	27977	1
1089	39430	1
1089	9228	1
1094	34400	1
1099	11042	1
1099	11920	1
1099	49503	1
1099	7598	1
1119	5673	1
1126	456	1
1126	32687	1
1129	30097	1
1130	29356	1
1134	28904	1
1144	44480	1
1147	17255	1
1150	35144	1
1150	17967	1
1150	1036	1
1150	46544	1
1152	50181	1
1161	42146	1
1161	27461	1
1161	9228	1
1161	33416	1
1164	44802	1
1169	21188	1
1169	52514	1
1169	38947	1
1169	20243	1
1185	42012	1
1185	34205	1
1185	39430	1
1185	38180	1
1185	28904	1
1189	34205	1
1198	12562	1
1198	5894	1
1198	30679	1
1198	40298	1
1198	7819	1
1198	1734	1
1198	19449	1
1198	43415	1
1198	26605	1
1198	21690	1
1198	4436	1
1198	52761	1
1198	17057	1
1198	28904	1
1198	11042	1
1198	29220	1
1198	36538	1
1198	33846	1
1198	21329	1
1198	413	1
1198	16713	1
1198	7128	1
1198	34205	1
1198	15914	1
1198	23668	1
1198	22893	1
1198	28915	1
1198	22322	1
1198	12121	1
1198	38180	1
1206	21188	1
1206	47016	1
1206	43711	1
1206	20243	1
1206	7586	1
1206	52514	1
1206	38947	1
1206	17772	1
1206	27812	1
1206	8456	1
1206	37027	1
1206	11682	1
1208	48612	1
1208	36804	1
1208	40420	1
1208	51122	1
1208	30115	1
1208	51602	1
1208	41896	1
1208	49038	1
1208	11608	1
1208	39358	1
1208	6207	1
1208	13111	1
1208	13475	1
1208	52929	1
1208	14896	1
1208	12704	1
1208	39838	1
1208	24847	1
1208	25178	1
1208	19436	1
1208	24278	1
1208	872	1
1208	35727	1
1208	31591	1
1208	50283	1
1208	29640	1
1208	33166	1
1208	46146	1
1211	32274	1
1211	28904	1
1211	31554	1
1211	34205	1
1211	44635	1
1211	748	1
1211	33797	1
1211	38161	1
1216	456	1
1218	47230	1
1223	7376	1
1223	27720	1
1228	52514	1
1228	21188	1
1228	38947	1
1228	20243	1
1230	46172	1
1233	3389	1
1233	6500	1
1245	38858	1
1245	16197	1
1245	748	1
1245	11559	1
1245	43899	1
1245	19414	1
1245	31554	1
1245	45495	1
1245	29846	1
1245	17255	1
1245	29132	1
1245	17057	1
1245	9430	1
1245	7103	1
1251	16269	1
1251	36177	1
1251	47831	1
1251	52074	1
1251	49867	1
1251	32066	1
1256	11013	1
1269	34205	1
1269	28904	1
1269	38180	1
1282	37747	1
1285	42690	1
1285	6259	1
1290	45305	1
1297	19265	1
1297	53401	1
1307	17255	1
1313	837	1
1344	24677	1
1344	3740	1
1344	26060	1
1344	48642	1
1344	10908	1
1344	22158	1
1344	1965	1
1344	28686	1
1347	34205	1
1347	28904	1
1347	47879	1
1347	7909	1
1347	38180	1
1355	31138	1
1359	20886	1
1360	39838	1
1360	31138	1
1360	36338	1
1370	9310	1
1409	11013	1
1417	11557	1
1417	9638	1
1417	53401	1
1420	11416	1
1423	23063	1
1448	6442	1
1448	43711	1
1448	26708	1
1448	52514	1
1448	37027	1
1448	20243	1
1448	10108	1
1448	12566	1
1448	28543	1
1448	21188	1
1448	11296	1
1448	17772	1
1448	45736	1
1448	27812	1
1448	12105	1
1448	8456	1
1448	19238	1
1448	38947	1
1448	26009	1
1451	11753	1
1455	52514	1
1455	27812	1
1455	8456	1
1455	37854	1
1455	37027	1
1455	21188	1
1455	38947	1
1455	10108	1
1455	29983	1
1455	20243	1
1455	25648	1
1455	43711	1
1455	17772	1
1455	5610	1
1455	23063	1
1463	17144	1
1468	48063	1
1468	17255	1
1468	48665	1
1468	12242	1
1468	24894	1
1468	38969	1
1475	28031	1
1475	26923	1
1477	51122	1
1477	10838	1
1483	34205	1
1483	12322	1
1487	28904	1
1487	34205	1
1487	34126	1
1487	15872	1
1508	7493	1
1508	46149	1
1508	36655	1
1508	10619	1
1508	13301	1
1508	1228	1
1508	22157	1
1508	46881	1
1508	2922	1
1508	29159	1
1508	48542	1
1508	18900	1
1508	51371	1
1508	41780	1
1508	41673	1
1508	45153	1
1508	8547	1
1508	16343	1
1508	29374	1
1508	34411	1
1508	40053	1
1508	53	1
1508	1169	1
1508	44768	1
1508	48124	1
1508	44396	1
1508	43339	1
1508	34895	1
1508	46276	1
1508	406	1
1508	42228	1
1508	9159	1
1508	12481	1
1508	6624	1
1508	5998	1
1508	35372	1
1508	7814	1
1508	11058	1
1508	22255	1
1508	26208	1
1508	21625	1
1508	41177	1
1508	40845	1
1508	44279	1
1508	4892	1
1508	11851	1
1508	6548	1
1508	42841	1
1508	1616	1
1508	47414	1
1508	23201	1
1508	38915	1
1508	4196	1
1508	10011	1
1508	2576	1
1508	29509	1
1508	35410	1
1508	25826	1
1508	50	1
1508	21751	1
1508	38986	1
1508	16111	1
1508	41728	1
1508	45474	1
1508	21571	1
1508	15989	1
1508	14041	1
1508	28271	1
1508	49054	1
1508	24	1
1508	25037	1
1508	48894	1
1508	14613	1
1508	2913	1
1508	10908	1
1508	22424	1
1508	11670	1
1508	11395	1
1508	18619	1
1508	46831	1
1508	49948	1
1508	1448	1
1508	26613	1
1508	46481	1
1508	1206	1
1508	13561	1
1508	3568	1
1508	13936	1
1508	49264	1
1508	4953	1
1508	13751	1
1508	36922	1
1508	46201	1
1508	26787	1
1508	10963	1
1508	13431	1
1508	24676	1
1508	1455	1
1508	49903	1
1508	31106	1
1508	22792	1
1508	11641	1
1508	14672	1
1508	16279	1
1508	16682	1
1508	5767	1
1508	19907	1
1508	35695	1
1508	20636	1
1508	48598	1
1508	8571	1
1508	23486	1
1508	52381	1
1508	40355	1
1508	28121	1
1508	48092	1
1508	1895	1
1508	44854	1
1508	10225	1
1508	42249	1
1508	16695	1
1508	11609	1
1508	19298	1
1508	53368	1
1508	24789	1
1508	9748	1
1508	4608	1
1508	49405	1
1508	35632	1
1508	8175	1
1508	576	1
1508	20781	1
1508	15818	1
1508	19402	1
1508	33610	1
1508	43395	1
1508	12496	1
1508	46713	1
1508	38245	1
1508	12098	1
1508	41236	1
1508	35420	1
1508	46189	1
1508	52526	1
1508	12515	1
1508	38673	1
1508	8620	1
1508	22617	1
1508	45353	1
1508	25209	1
1520	34205	1
1520	28904	1
1520	38180	1
1549	19265	1
1549	44677	1
1549	23005	1
1550	47479	1
1567	17931	1
1585	13026	1
1588	31138	1
1590	39877	1
1590	52231	1
1590	10049	1
1593	8942	1
1599	34205	1
1616	44177	1
1616	38947	1
1616	41208	1
1616	27812	1
1616	51165	1
1616	37027	1
1616	21188	1
1616	8456	1
1616	20243	1
1616	52514	1
1616	43711	1
1617	26605	1
1617	29846	1
1645	9737	1
1652	53401	1
1659	29540	1
1661	32877	1
1661	20995	1
1661	45855	1
1661	28034	1
1661	6794	1
1682	53401	1
1693	43832	1
1700	17255	1
1700	19265	1
1701	26605	1
1701	34205	1
1716	23834	1
1717	28904	1
1717	34205	1
1717	38180	1
1729	1745	1
1735	17064	1
1735	52895	1
1735	48277	1
1738	24309	1
1738	26425	1
1738	33797	1
1738	29853	1
1739	53401	1
1739	27804	1
1739	47151	1
1739	45101	1
1741	34205	1
1745	6259	1
1747	34205	1
1766	38180	1
1766	28904	1
1766	53401	1
1766	34205	1
1773	28904	1
1804	19265	1
1804	31138	1
1818	32123	1
1818	19265	1
1827	35581	1
1830	26393	1
1843	48392	1
1850	24110	1
1850	128	1
1850	37312	1
1850	24512	1
1850	49236	1
1852	50323	1
1852	52313	1
1852	17837	1
1860	9339	1
1860	8392	1
1860	30097	1
1860	25616	1
1860	37250	1
1860	52733	1
1860	47011	1
1860	22093	1
1860	13565	1
1860	1129	1
1860	35635	1
1866	51979	1
1866	26689	1
1866	28904	1
1866	42737	1
1866	34205	1
1866	38180	1
1872	28904	1
1872	34205	1
1885	11456	1
1895	43711	1
1895	52514	1
